date,warehouse_id,city,capacity_limit,capacity_used_pct,daily_orders_processed,efficiency_score,error_rate_pct,staff_count,avg_processing_min,vehicles_in,vehicles_out,month,weekday,is_weekend
2023-02-03,WH-03,İzmir,25000,59.44,36,0.7888,2.8336,12,9.67,2,4,2,4,False
2023-02-03,WH-04,Bursa,20000,58.54,35,0.832,1.3752,9,9.21,4,5,2,4,False
2023-02-03,WH-05,Antalya,18000,65.68,32,0.8405,0.7559,8,9.5,1,6,2,4,False
2023-02-03,WH-06,Adana,15000,58.69,26,0.7771,1.9543,8,10.54,5,5,2,4,False
2023-02-03,WH-07,Konya,12000,56.89,15,0.7111,2.0849,7,11.12,2,4,2,4,False
2023-02-03,WH-08,Kocaeli,22000,63.2,35,0.8762,0.6298,10,9.04,5,6,2,4,False
2023-02-04,WH-01,İstanbul,50000,60.47,48,0.8299,1.8267,24,10.2,2,4,2,5,True
2023-02-04,WH-02,Ankara,30000,69.12,30,0.8539,2.4676,16,9.81,6,2,2,5,True
2023-02-04,WH-03,İzmir,25000,75.07,25,0.8276,1.6715,13,10.14,4,4,2,5,True
2023-02-04,WH-04,Bursa,20000,68.64,19,0.8201,1.0549,11,9.54,3,3,2,5,True
2023-02-04,WH-05,Antalya,18000,61.63,16,0.7691,1.4847,7,9.63,4,5,2,5,True
2023-02-04,WH-06,Adana,15000,68.65,14,0.7097,2.4132,8,11.04,2,2,2,5,True
2023-02-04,WH-07,Konya,12000,64.52,10,0.7556,1.6757,6,10.82,3,1,2,5,True
2023-02-04,WH-08,Kocaeli,22000,51.55,25,0.8176,1.2496,9,10.57,1,4,2,5,True
2023-02-05,WH-01,İstanbul,50000,62.36,35,0.9166,0.8134,24,8.34,3,7,2,6,True
2023-02-05,WH-02,Ankara,30000,69.18,22,0.8405,1.6794,16,9.1,5,1,2,6,True
2023-02-05,WH-03,İzmir,25000,79.4,21,0.9015,0.6848,11,8.93,5,4,2,6,True
2023-02-05,WH-04,Bursa,20000,71.86,14,0.8251,1.8601,9,9.72,4,1,2,6,True
2023-02-05,WH-05,Antalya,18000,65.97,13,0.7697,1.3912,10,10.64,3,0,2,6,True
2023-02-05,WH-06,Adana,15000,74.16,11,0.7516,2.4909,7,10.59,5,2,2,6,True
2023-02-05,WH-07,Konya,12000,83.77,10,0.7595,1.4989,5,10.26,5,3,2,6,True
2023-02-05,WH-08,Kocaeli,22000,68.07,16,0.8506,2.2281,10,10.34,3,4,2,6,True
2023-02-06,WH-01,İstanbul,50000,70.15,86,0.8466,2.0291,26,9.57,9,9,2,0,False
2023-02-06,WH-02,Ankara,30000,65.79,51,0.8652,0.6046,15,7.99,5,8,2,0,False
2023-02-06,WH-03,İzmir,25000,56.52,33,0.8504,0.7548,11,9.32,6,2,2,0,False
2023-02-06,WH-04,Bursa,20000,55.77,30,0.7897,1.2568,11,11.45,2,5,2,0,False
2023-02-06,WH-05,Antalya,18000,62.14,31,0.8025,1.5793,8,10.02,4,4,2,0,False
2023-02-06,WH-06,Adana,15000,51.03,23,0.7414,2.0474,9,11.11,4,5,2,0,False
2023-02-06,WH-07,Konya,12000,64.12,20,0.7832,1.8768,6,10.3,3,6,2,0,False
2023-02-06,WH-08,Kocaeli,22000,61.19,35,0.9149,0.44,10,8.82,6,2,2,0,False
2023-02-07,WH-01,İstanbul,50000,59.53,87,0.8646,1.2116,23,8.57,8,5,2,1,False
2023-02-07,WH-02,Ankara,30000,65.6,49,0.7882,1.5377,14,10.15,7,6,2,1,False
2023-02-07,WH-03,İzmir,25000,47.81,37,0.89,0.9167,11,9.43,6,5,2,1,False
2023-02-07,WH-04,Bursa,20000,62.49,26,0.7935,2.0242,11,10.27,4,4,2,1,False
2023-02-07,WH-05,Antalya,18000,54.79,25,0.7763,1.9057,8,10.08,5,4,2,1,False
2023-02-07,WH-06,Adana,15000,59.05,19,0.716,2.4103,7,11.22,0,4,2,1,False
2023-02-07,WH-07,Konya,12000,60.27,17,0.7311,1.9383,6,11.86,4,1,2,1,False
2023-02-07,WH-08,Kocaeli,22000,60.26,31,0.8525,0.9337,10,9.09,3,2,2,1,False
2023-02-08,WH-01,İstanbul,50000,70.38,74,0.8971,1.3805,24,8.13,4,6,2,2,False
2023-02-08,WH-02,Ankara,30000,46.94,50,0.8098,0.8087,15,9.4,5,4,2,2,False
2023-02-08,WH-03,İzmir,25000,66.86,38,0.8953,0.8881,13,8.39,6,3,2,2,False
2023-02-08,WH-04,Bursa,20000,63.92,30,0.8371,1.7667,10,9.16,6,6,2,2,False
2023-02-08,WH-05,Antalya,18000,56.54,23,0.8115,1.3355,8,9.96,4,2,2,2,False
2023-02-08,WH-06,Adana,15000,74.35,20,0.7836,2.093,6,10.56,3,5,2,2,False
2023-02-08,WH-07,Konya,12000,55.27,17,0.7326,2.0534,7,10.71,3,5,2,2,False
2023-02-08,WH-08,Kocaeli,22000,75.41,32,0.8323,1.4811,13,8.83,6,5,2,2,False
2023-02-09,WH-01,İstanbul,50000,67.18,69,0.8809,1.0313,25,9.71,3,9,2,3,False
2023-02-09,WH-02,Ankara,30000,64.41,44,0.8378,2.2923,15,10.07,5,3,2,3,False
2023-02-09,WH-03,İzmir,25000,63.56,30,0.8136,1.4989,13,9.19,3,5,2,3,False
2023-02-09,WH-04,Bursa,20000,64.96,34,0.8568,1.6601,11,9.63,4,6,2,3,False
2023-02-09,WH-05,Antalya,18000,73.1,24,0.7099,1.8673,8,10.22,4,5,2,3,False
2023-02-09,WH-06,Adana,15000,75.63,25,0.7735,2.3016,7,10.77,2,5,2,3,False
2023-02-09,WH-07,Konya,12000,53.43,19,0.7675,2.4249,5,10.31,1,5,2,3,False
2023-02-09,WH-08,Kocaeli,22000,67.49,29,0.8717,1.1241,10,9.86,1,1,2,3,False
2023-02-10,WH-01,İstanbul,50000,69.42,75,0.8937,0.1,25,9.58,8,8,2,4,False
2023-02-10,WH-02,Ankara,30000,72.19,48,0.7997,2.1298,13,9.99,5,4,2,4,False
2023-02-10,WH-03,İzmir,25000,74.44,45,0.811,1.4049,11,10.45,2,8,2,4,False
2023-02-10,WH-04,Bursa,20000,66.19,31,0.8445,0.6374,10,8.97,1,4,2,4,False
2023-02-10,WH-05,Antalya,18000,61.45,27,0.8045,1.1674,8,10.11,5,4,2,4,False
2023-02-10,WH-06,Adana,15000,68.5,27,0.7939,0.5867,8,9.65,1,4,2,4,False
2023-02-10,WH-07,Konya,12000,80.53,18,0.7451,1.6642,5,10.05,3,6,2,4,False
2023-02-10,WH-08,Kocaeli,22000,62.31,35,0.8801,1.8188,9,9.39,6,7,2,4,False
2023-02-11,WH-01,İstanbul,50000,68.48,41,0.8348,0.6483,27,10.66,2,6,2,5,True
2023-02-11,WH-02,Ankara,30000,80.22,27,0.8188,0.7641,15,10.24,2,3,2,5,True
2023-02-11,WH-03,İzmir,25000,51.48,26,0.8157,1.9429,10,10.32,5,3,2,5,True
2023-02-11,WH-04,Bursa,20000,51.84,18,0.7904,1.9036,10,10.9,0,1,2,5,True
2023-02-11,WH-05,Antalya,18000,63.41,17,0.8439,0.8289,8,9.72,5,1,2,5,True
2023-02-11,WH-06,Adana,15000,68.57,13,0.7601,2.4865,6,10.21,2,3,2,5,True
2023-02-11,WH-07,Konya,12000,71.81,14,0.7726,2.2371,5,9.87,4,1,2,5,True
2023-02-11,WH-08,Kocaeli,22000,60.4,19,0.896,0.8191,11,9.34,3,2,2,5,True
2023-02-12,WH-01,İstanbul,50000,71.41,40,0.8764,0.3395,26,9.66,3,4,2,6,True
2023-02-12,WH-02,Ankara,30000,66.7,21,0.7666,2.0783,14,9.62,4,6,2,6,True
2023-02-12,WH-03,İzmir,25000,66.93,16,0.8612,0.5212,10,9.14,3,4,2,6,True
2023-02-12,WH-04,Bursa,20000,58.66,14,0.8167,1.5608,9,8.79,1,1,2,6,True
2023-02-12,WH-05,Antalya,18000,51.03,12,0.7999,1.4903,8,9.45,1,5,2,6,True
2023-02-12,WH-06,Adana,15000,57.97,10,0.8454,0.8346,8,9.18,0,3,2,6,True
2023-02-12,WH-07,Konya,12000,65.06,10,0.735,2.0213,6,11.57,0,2,2,6,True
2023-02-12,WH-08,Kocaeli,22000,50.85,13,0.8351,1.3832,10,10.35,0,4,2,6,True
2023-02-13,WH-01,İstanbul,50000,61.36,87,0.9163,0.8795,24,8.67,4,6,2,0,False
2023-02-13,WH-02,Ankara,30000,59.11,45,0.801,1.8178,14,9.85,5,6,2,0,False
2023-02-13,WH-03,İzmir,25000,63.65,37,0.8776,0.5658,12,8.36,1,5,2,0,False
2023-02-13,WH-04,Bursa,20000,54.54,29,0.8785,1.0386,9,8.24,1,2,2,0,False
2023-02-13,WH-05,Antalya,18000,71.81,24,0.8006,0.8744,7,10.92,5,2,2,0,False
2023-02-13,WH-06,Adana,15000,67.36,26,0.7635,1.8081,5,10.91,6,5,2,0,False
2023-02-13,WH-07,Konya,12000,70.84,18,0.7279,2.3585,5,11.03,2,3,2,0,False
2023-02-13,WH-08,Kocaeli,22000,60.72,36,0.9206,0.3463,11,9.38,2,3,2,0,False
2023-02-14,WH-01,İstanbul,50000,68.74,84,0.8781,1.01,26,9.59,5,7,2,1,False
2023-02-14,WH-02,Ankara,30000,78.08,48,0.8337,1.1266,15,9.62,2,6,2,1,False
2023-02-14,WH-03,İzmir,25000,61.77,36,0.8664,1.3873,11,9.39,2,2,2,1,False
2023-02-14,WH-04,Bursa,20000,59.03,34,0.8711,0.5942,10,8.29,6,3,2,1,False
2023-02-14,WH-05,Antalya,18000,63.23,28,0.7377,1.8632,10,11.13,4,3,2,1,False
2023-02-14,WH-06,Adana,15000,69.24,22,0.7903,2.4395,6,10.42,6,1,2,1,False
2023-02-14,WH-07,Konya,12000,65.85,18,0.7344,2.9268,6,10.28,2,3,2,1,False
2023-02-14,WH-08,Kocaeli,22000,72.63,22,0.8471,1.1472,11,10.67,1,5,2,1,False
2023-02-15,WH-01,İstanbul,50000,63.19,79,0.8919,0.5635,25,8.56,3,7,2,2,False
2023-02-15,WH-02,Ankara,30000,66.73,42,0.7885,1.3981,12,9.96,2,5,2,2,False
2023-02-15,WH-03,İzmir,25000,80.99,38,0.8948,0.6491,11,8.91,5,6,2,2,False
2023-02-15,WH-04,Bursa,20000,72.79,27,0.8135,2.2185,10,9.25,2,5,2,2,False
2023-02-15,WH-05,Antalya,18000,68.83,24,0.8193,1.8226,8,9.51,4,3,2,2,False
2023-02-15,WH-06,Adana,15000,65.21,24,0.726,1.8994,5,10.21,4,6,2,2,False
2023-02-15,WH-07,Konya,12000,58.63,15,0.7194,2.6299,6,10.54,0,5,2,2,False
2023-02-15,WH-08,Kocaeli,22000,65.81,36,0.8602,0.7222,10,10.31,1,4,2,2,False
2023-02-16,WH-01,İstanbul,50000,67.14,65,0.8537,0.2654,23,9.68,3,9,2,3,False
2023-02-16,WH-02,Ankara,30000,55.12,36,0.8447,1.5933,15,8.88,2,2,2,3,False
2023-02-16,WH-03,İzmir,25000,54.41,32,0.846,1.5527,11,9.9,1,2,2,3,False
2023-02-16,WH-04,Bursa,20000,68.13,34,0.7924,1.7038,11,9.78,6,2,2,3,False
2023-02-16,WH-05,Antalya,18000,74.12,24,0.7469,2.1239,8,10.49,5,6,2,3,False
2023-02-16,WH-06,Adana,15000,61.15,25,0.7636,2.4066,5,10.89,6,4,2,3,False
2023-02-16,WH-07,Konya,12000,54.76,16,0.7252,2.2293,6,10.66,1,6,2,3,False
2023-02-16,WH-08,Kocaeli,22000,53.86,31,0.8388,0.6089,10,9.12,1,2,2,3,False
2023-02-17,WH-01,İstanbul,50000,68.06,97,0.8212,1.0572,25,9.86,5,10,2,4,False
2023-02-17,WH-02,Ankara,30000,58.7,40,0.8393,1.4712,15,9.39,6,5,2,4,False
2023-02-17,WH-03,İzmir,25000,54.79,36,0.8785,1.9439,12,9.57,6,3,2,4,False
2023-02-17,WH-04,Bursa,20000,64.83,29,0.8281,1.5676,10,11.05,2,1,2,4,False
2023-02-17,WH-05,Antalya,18000,75.39,31,0.7981,0.552,9,10.57,4,5,2,4,False
2023-02-17,WH-06,Adana,15000,64.46,27,0.7169,2.1198,5,11.8,5,5,2,4,False
2023-02-17,WH-07,Konya,12000,60.9,20,0.7623,2.6365,6,11.49,5,3,2,4,False
2023-02-17,WH-08,Kocaeli,22000,72.78,32,0.8162,2.4171,11,9.61,4,2,2,4,False
2023-02-18,WH-01,İstanbul,50000,60.68,43,0.8622,1.2104,24,8.96,7,7,2,5,True
2023-02-18,WH-02,Ankara,30000,51.41,32,0.8372,1.3953,14,9.87,3,4,2,5,True
2023-02-18,WH-03,İzmir,25000,58.84,22,0.8413,1.0062,11,9.87,1,6,2,5,True
2023-02-18,WH-04,Bursa,20000,65.24,19,0.8369,1.1394,10,9.84,4,3,2,5,True
2023-02-18,WH-05,Antalya,18000,55.94,17,0.8293,1.698,9,10.5,4,3,2,5,True
2023-02-18,WH-06,Adana,15000,64.61,15,0.7447,1.7677,7,11.23,4,5,2,5,True
2023-02-18,WH-07,Konya,12000,53.96,12,0.7677,1.7099,5,10.6,2,4,2,5,True
2023-02-18,WH-08,Kocaeli,22000,55.13,23,0.8665,0.2572,11,8.68,2,6,2,5,True
2023-02-19,WH-01,İstanbul,50000,62.07,35,0.8529,0.1767,23,9.34,6,4,2,6,True
2023-02-19,WH-02,Ankara,30000,62.45,19,0.7964,1.4897,13,9.81,1,4,2,6,True
2023-02-19,WH-03,İzmir,25000,65.24,17,0.7953,1.6636,10,9.38,4,1,2,6,True
2023-02-19,WH-04,Bursa,20000,70.84,15,0.8465,1.1174,9,10.19,1,2,2,6,True
2023-02-19,WH-05,Antalya,18000,57.81,12,0.7602,2.0743,8,11.04,2,5,2,6,True
2023-02-19,WH-06,Adana,15000,55.4,10,0.8158,0.9631,5,9.76,2,2,2,6,True
2023-02-19,WH-07,Konya,12000,57.8,10,0.7609,1.6663,8,10.68,2,5,2,6,True
2023-02-19,WH-08,Kocaeli,22000,59.37,13,0.8748,0.5956,10,10.13,2,0,2,6,True
2023-02-20,WH-01,İstanbul,50000,69.76,81,0.9295,0.1844,24,8.45,5,8,2,0,False
2023-02-20,WH-02,Ankara,30000,62.96,43,0.8063,1.2203,14,9.59,2,3,2,0,False
2023-02-20,WH-03,İzmir,25000,57.36,39,0.8805,1.3188,12,8.86,1,5,2,0,False
2023-02-20,WH-04,Bursa,20000,64.0,30,0.8308,0.684,10,9.79,1,5,2,0,False
2023-02-20,WH-05,Antalya,18000,56.95,31,0.7544,2.4562,7,11.33,6,4,2,0,False
2023-02-20,WH-06,Adana,15000,69.65,25,0.7145,2.2044,6,11.34,6,5,2,0,False
2023-02-20,WH-07,Konya,12000,59.01,19,0.7718,2.0856,6,10.25,1,1,2,0,False
2023-02-20,WH-08,Kocaeli,22000,47.86,35,0.8719,1.8535,11,9.51,5,2,2,0,False
2023-02-21,WH-01,İstanbul,50000,74.67,79,0.864,1.5804,25,9.29,7,7,2,1,False
2023-02-21,WH-02,Ankara,30000,59.5,50,0.8005,0.4176,14,9.77,3,8,2,1,False
2023-02-21,WH-03,İzmir,25000,68.59,36,0.8764,0.3239,12,8.64,3,4,2,1,False
2023-02-21,WH-04,Bursa,20000,67.59,25,0.833,1.5823,10,9.36,2,5,2,1,False
2023-02-21,WH-05,Antalya,18000,57.65,29,0.7583,2.1324,9,10.14,3,6,2,1,False
2023-02-21,WH-06,Adana,15000,68.04,20,0.7675,1.3409,6,9.97,6,6,2,1,False
2023-02-21,WH-07,Konya,12000,75.91,13,0.7472,2.602,5,10.22,1,0,2,1,False
2023-02-21,WH-08,Kocaeli,22000,58.0,29,0.8444,0.4706,10,9.19,3,2,2,1,False
2023-02-22,WH-01,İstanbul,50000,69.3,76,0.8585,1.3698,23,8.69,8,6,2,2,False
2023-02-22,WH-02,Ankara,30000,65.82,41,0.8158,2.1516,15,10.32,3,6,2,2,False
2023-02-22,WH-03,İzmir,25000,67.66,33,0.8187,1.0848,12,9.33,3,3,2,2,False
2023-02-22,WH-04,Bursa,20000,68.45,25,0.8071,2.0244,9,9.83,2,4,2,2,False
2023-02-22,WH-05,Antalya,18000,63.92,25,0.7984,1.1541,6,9.31,6,6,2,2,False
2023-02-22,WH-06,Adana,15000,68.92,20,0.8248,1.1054,6,9.87,3,5,2,2,False
2023-02-22,WH-07,Konya,12000,67.05,17,0.7323,1.151,6,10.9,3,3,2,2,False
2023-02-22,WH-08,Kocaeli,22000,69.65,25,0.8819,1.2239,10,9.18,3,5,2,2,False
2023-02-23,WH-01,İstanbul,50000,53.92,66,0.867,0.3127,24,9.2,3,8,2,3,False
2023-02-23,WH-02,Ankara,30000,80.53,40,0.802,1.6898,14,10.44,7,4,2,3,False
2023-02-23,WH-03,İzmir,25000,54.86,35,0.8624,0.349,11,9.02,5,5,2,3,False
2023-02-23,WH-04,Bursa,20000,62.23,28,0.8172,1.5251,9,10.01,4,3,2,3,False
2023-02-23,WH-05,Antalya,18000,54.84,24,0.7561,1.7458,9,10.57,2,4,2,3,False
2023-02-23,WH-06,Adana,15000,64.68,21,0.7237,1.3572,6,10.53,1,1,2,3,False
2023-02-23,WH-07,Konya,12000,80.37,21,0.7973,1.0132,7,9.68,6,6,2,3,False
2023-02-23,WH-08,Kocaeli,22000,68.51,37,0.8302,2.1857,12,9.11,1,2,2,3,False
2023-02-24,WH-01,İstanbul,50000,49.5,83,0.8581,0.9408,24,10.13,5,9,2,4,False
2023-02-24,WH-02,Ankara,30000,63.21,41,0.8426,0.6012,14,10.05,6,4,2,4,False
2023-02-24,WH-03,İzmir,25000,61.53,45,0.8757,1.7726,11,9.53,4,8,2,4,False
2023-02-24,WH-04,Bursa,20000,54.17,30,0.8301,1.2369,9,9.47,6,5,2,4,False
2023-02-24,WH-05,Antalya,18000,67.23,28,0.8212,1.9509,8,9.47,5,6,2,4,False
2023-02-24,WH-06,Adana,15000,64.2,27,0.7421,2.1484,5,10.55,5,2,2,4,False
2023-02-24,WH-07,Konya,12000,58.68,18,0.7514,2.5276,7,10.4,3,3,2,4,False
2023-02-24,WH-08,Kocaeli,22000,59.56,34,0.8761,0.1,10,9.28,3,4,2,4,False
2023-02-25,WH-01,İstanbul,50000,61.57,45,0.8997,0.7737,26,9.71,7,6,2,5,True
2023-02-25,WH-02,Ankara,30000,62.67,30,0.8674,0.1,13,9.61,3,6,2,5,True
2023-02-25,WH-03,İzmir,25000,70.46,30,0.8555,0.9224,12,9.93,4,4,2,5,True
2023-02-25,WH-04,Bursa,20000,65.5,21,0.861,1.2645,10,9.78,4,4,2,5,True
2023-02-25,WH-05,Antalya,18000,64.82,15,0.7934,1.0523,7,9.77,3,3,2,5,True
2023-02-25,WH-06,Adana,15000,63.43,16,0.7639,2.043,7,10.72,3,2,2,5,True
2023-02-25,WH-07,Konya,12000,63.89,11,0.7728,1.5709,7,10.07,5,2,2,5,True
2023-02-25,WH-08,Kocaeli,22000,70.67,20,0.931,0.1,11,8.83,6,5,2,5,True
2023-02-26,WH-01,İstanbul,50000,67.87,33,0.834,0.9318,25,9.09,2,6,2,6,True
2023-02-26,WH-02,Ankara,30000,59.69,21,0.8064,2.0867,13,9.9,3,6,2,6,True
2023-02-26,WH-03,İzmir,25000,67.06,18,0.8323,1.5246,10,9.37,5,4,2,6,True
2023-02-26,WH-04,Bursa,20000,70.12,16,0.8301,1.5843,9,9.78,3,5,2,6,True
2023-02-26,WH-05,Antalya,18000,60.36,12,0.7863,1.4091,9,10.38,4,3,2,6,True
2023-02-26,WH-06,Adana,15000,42.19,10,0.7339,1.5876,7,10.54,0,2,2,6,True
2023-02-26,WH-07,Konya,12000,71.72,10,0.7166,2.3688,5,10.93,0,0,2,6,True
2023-02-26,WH-08,Kocaeli,22000,60.83,13,0.8752,0.5156,10,10.24,1,5,2,6,True
2023-02-27,WH-01,İstanbul,50000,67.71,78,0.8512,1.7114,26,9.1,7,8,2,0,False
2023-02-27,WH-02,Ankara,30000,75.72,51,0.7579,2.3664,14,11.22,5,8,2,0,False
2023-02-27,WH-03,İzmir,25000,69.86,35,0.7972,2.1801,12,10.68,1,7,2,0,False
2023-02-27,WH-04,Bursa,20000,66.71,28,0.8756,0.9825,10,9.49,2,6,2,0,False
2023-02-27,WH-05,Antalya,18000,60.83,23,0.8241,0.3831,10,9.41,3,4,2,0,False
2023-02-27,WH-06,Adana,15000,68.5,27,0.736,2.6019,8,11.17,2,2,2,0,False
2023-02-27,WH-07,Konya,12000,76.51,17,0.7121,2.8387,5,11.29,2,5,2,0,False
2023-02-27,WH-08,Kocaeli,22000,54.02,31,0.8991,0.1,12,8.13,4,5,2,0,False
2023-02-28,WH-01,İstanbul,50000,58.77,81,0.8114,1.2825,25,9.41,4,7,2,1,False
2023-02-28,WH-02,Ankara,30000,70.52,45,0.8648,1.1133,16,9.68,4,6,2,1,False
2023-02-28,WH-03,İzmir,25000,74.18,36,0.8768,0.9024,12,9.26,2,7,2,1,False
2023-02-28,WH-04,Bursa,20000,80.06,31,0.8059,1.6804,10,10.32,5,2,2,1,False
2023-02-28,WH-05,Antalya,18000,60.47,25,0.7881,1.933,8,8.82,3,4,2,1,False
2023-02-28,WH-06,Adana,15000,76.32,19,0.8064,1.3006,8,9.76,0,4,2,1,False
2023-02-28,WH-07,Konya,12000,62.55,14,0.7618,1.6233,6,10.64,1,2,2,1,False
2023-02-28,WH-08,Kocaeli,22000,71.21,31,0.8969,0.9159,11,8.19,5,4,2,1,False
2023-03-01,WH-01,İstanbul,50000,60.74,91,0.8441,1.6902,24,9.13,8,8,3,2,False
2023-03-01,WH-02,Ankara,30000,55.27,46,0.7989,2.1203,16,10.05,3,4,3,2,False
2023-03-01,WH-03,İzmir,25000,68.31,37,0.7931,2.2406,11,9.57,2,6,3,2,False
2023-03-01,WH-04,Bursa,20000,65.34,36,0.8172,2.4871,9,10.16,5,6,3,2,False
2023-03-01,WH-05,Antalya,18000,58.22,30,0.7858,1.5875,7,9.2,1,6,3,2,False
2023-03-01,WH-06,Adana,15000,61.4,18,0.7302,1.6925,6,10.96,2,4,3,2,False
2023-03-01,WH-07,Konya,12000,59.36,18,0.7979,1.516,6,9.41,1,3,3,2,False
2023-03-01,WH-08,Kocaeli,22000,60.61,39,0.944,0.1,9,8.38,4,7,3,2,False
2023-03-02,WH-01,İstanbul,50000,55.62,81,0.9142,1.3706,24,9.26,6,9,3,3,False
2023-03-02,WH-02,Ankara,30000,64.92,57,0.7999,2.2416,16,9.37,3,4,3,3,False
2023-03-02,WH-03,İzmir,25000,56.84,47,0.8614,0.701,12,9.35,6,4,3,3,False
2023-03-02,WH-04,Bursa,20000,52.02,41,0.8069,1.3122,10,9.76,2,6,3,3,False
2023-03-02,WH-05,Antalya,18000,70.9,23,0.83,1.576,8,9.74,6,4,3,3,False
2023-03-02,WH-06,Adana,15000,73.49,22,0.7749,1.5339,7,10.84,6,6,3,3,False
2023-03-02,WH-07,Konya,12000,64.41,22,0.8044,2.2489,6,9.75,5,6,3,3,False
2023-03-02,WH-08,Kocaeli,22000,66.6,35,0.8567,1.9967,10,9.59,2,3,3,3,False
2023-03-03,WH-01,İstanbul,50000,68.02,73,0.8962,1.5509,24,8.57,7,5,3,4,False
2023-03-03,WH-02,Ankara,30000,74.56,60,0.8132,0.5148,13,9.79,3,5,3,4,False
2023-03-03,WH-03,İzmir,25000,70.83,39,0.8268,1.3493,13,9.86,6,4,3,4,False
2023-03-03,WH-04,Bursa,20000,76.18,43,0.7988,1.9058,10,10.61,3,7,3,4,False
2023-03-03,WH-05,Antalya,18000,61.0,34,0.8043,1.3812,8,9.89,5,2,3,4,False
2023-03-03,WH-06,Adana,15000,75.4,28,0.7451,1.0809,6,10.86,1,6,3,4,False
2023-03-03,WH-07,Konya,12000,62.97,22,0.7685,2.0083,6,9.49,3,6,3,4,False
2023-03-03,WH-08,Kocaeli,22000,63.89,39,0.9105,0.6628,10,8.43,5,3,3,4,False
2023-03-04,WH-01,İstanbul,50000,60.36,61,0.8444,1.7031,25,9.36,7,4,3,5,True
2023-03-04,WH-02,Ankara,30000,69.43,29,0.8448,0.7649,15,9.42,3,2,3,5,True
2023-03-04,WH-03,İzmir,25000,61.45,25,0.8486,0.5521,12,9.07,5,2,3,5,True
2023-03-04,WH-04,Bursa,20000,69.04,20,0.8164,1.3609,9,9.41,3,4,3,5,True
2023-03-04,WH-05,Antalya,18000,64.86,19,0.7895,1.9472,9,10.74,3,1,3,5,True
2023-03-04,WH-06,Adana,15000,72.3,14,0.7498,2.3309,7,10.38,5,4,3,5,True
2023-03-04,WH-07,Konya,12000,71.09,15,0.7526,3.0741,5,10.64,1,1,3,5,True
2023-03-04,WH-08,Kocaeli,22000,56.46,26,0.8401,1.7777,10,9.96,5,3,3,5,True
2023-03-05,WH-01,İstanbul,50000,81.16,37,0.7997,2.1066,25,9.24,4,4,3,6,True
2023-03-05,WH-02,Ankara,30000,49.59,23,0.8306,1.057,13,9.71,4,6,3,6,True
2023-03-05,WH-03,İzmir,25000,81.86,20,0.8748,0.1,11,9.7,4,5,3,6,True
2023-03-05,WH-04,Bursa,20000,58.83,13,0.8301,1.0955,11,9.73,5,2,3,6,True
2023-03-05,WH-05,Antalya,18000,57.67,14,0.7569,1.9966,8,9.96,0,1,3,6,True
2023-03-05,WH-06,Adana,15000,65.46,12,0.7508,2.5902,6,10.54,0,0,3,6,True
2023-03-05,WH-07,Konya,12000,63.79,10,0.728,1.5913,6,11.46,1,4,3,6,True
2023-03-05,WH-08,Kocaeli,22000,54.37,16,0.8903,1.4025,11,9.03,5,5,3,6,True
2023-03-06,WH-01,İstanbul,50000,52.6,91,0.8525,1.5175,25,9.84,6,6,3,0,False
2023-03-06,WH-02,Ankara,30000,55.12,60,0.8345,1.1948,14,10.82,5,9,3,0,False
2023-03-06,WH-03,İzmir,25000,63.54,37,0.8429,1.2805,10,9.0,1,2,3,0,False
2023-03-06,WH-04,Bursa,20000,53.84,35,0.8586,1.421,8,9.2,5,7,3,0,False
2023-03-06,WH-05,Antalya,18000,53.99,32,0.7427,1.5798,11,11.32,4,7,3,0,False
2023-03-06,WH-06,Adana,15000,54.35,24,0.7352,2.8793,9,10.47,4,1,3,0,False
2023-03-06,WH-07,Konya,12000,62.9,21,0.7781,1.2282,6,9.61,4,5,3,0,False
2023-03-06,WH-08,Kocaeli,22000,58.19,42,0.8506,0.8728,12,9.9,2,2,3,0,False
2023-03-07,WH-01,İstanbul,50000,58.4,80,0.9094,0.1,25,8.32,7,10,3,1,False
2023-03-07,WH-02,Ankara,30000,86.85,61,0.8117,1.3237,15,9.55,5,5,3,1,False
2023-03-07,WH-03,İzmir,25000,66.88,38,0.8687,1.1169,12,8.89,1,3,3,1,False
2023-03-07,WH-04,Bursa,20000,57.45,30,0.8532,1.2145,10,9.55,1,2,3,1,False
2023-03-07,WH-05,Antalya,18000,65.87,30,0.8289,1.7575,8,9.42,2,4,3,1,False
2023-03-07,WH-06,Adana,15000,67.66,27,0.7508,1.3482,8,10.09,6,1,3,1,False
2023-03-07,WH-07,Konya,12000,79.6,20,0.7298,2.1392,6,10.37,3,3,3,1,False
2023-03-07,WH-08,Kocaeli,22000,62.14,30,0.8624,1.1353,12,8.8,1,5,3,1,False
2023-03-08,WH-01,İstanbul,50000,77.06,78,0.8617,2.1002,24,8.94,3,5,3,2,False
2023-03-08,WH-02,Ankara,30000,67.08,47,0.8077,1.7378,14,10.54,7,6,3,2,False
2023-03-08,WH-03,İzmir,25000,65.09,42,0.8405,1.6774,12,9.29,4,5,3,2,False
2023-03-08,WH-04,Bursa,20000,70.6,29,0.8159,1.3232,10,10.34,6,1,3,2,False
2023-03-08,WH-05,Antalya,18000,71.82,30,0.8113,1.5139,9,10.77,2,5,3,2,False
