delivery_id,order_id,warehouse_id,driver_id,origin_city,destination_city,pickup_date,promised_delivery_date,actual_delivery_date,promised_days,actual_days,delay_days,is_delayed,delay_reason,delivery_cost_tl,delivery_status,customer_satisfaction,priority,weight_kg
DEL-000148,ORD-000148,WH-03,DRV-057,İzmir,İstanbul,2024-07-18,2024-07-25,2024-07-25,7,7,0,False,,48.27,Zamanında Teslim,4.5,Economy,30.65
DEL-000149,ORD-000149,WH-05,DRV-094,Antalya,Kayseri,2023-10-10,2023-10-13,2023-10-14,3,4,1,True,Gümrük Beklemesi,13.15,Gecikmeli Teslim,3.4,Standard,5.26
DEL-000150,ORD-000150,WH-08,DRV-033,Kocaeli,Gaziantep,2023-10-18,2023-10-21,2023-10-21,3,3,0,False,,364.38,Zamanında Teslim,5.0,Standard,104.11
DEL-000151,ORD-000151,WH-07,DRV-055,Konya,Bursa,2024-04-03,2024-04-06,2024-04-07,3,4,1,True,Gümrük Beklemesi,6.32,Gecikmeli Teslim,4.1,Standard,2.81
DEL-000152,ORD-000152,WH-04,DRV-110,Bursa,Diyarbakır,2023-11-26,2023-11-29,2023-11-30,3,4,1,True,Yüksek Sipariş Hacmi,207.36,Gecikmeli Teslim,3.7,Standard,46.08
DEL-000153,ORD-000153,WH-07,DRV-086,Konya,Ankara,2023-02-15,2023-02-18,2023-02-18,3,3,0,False,,36.38,Zamanında Teslim,4.4,Standard,14.55
DEL-000154,ORD-000154,WH-01,DRV-072,İstanbul,Trabzon,2024-11-10,2024-11-13,2024-11-14,3,4,1,True,Gümrük Beklemesi,38.38,Gecikmeli Teslim,3.0,Standard,8.53
DEL-000155,ORD-000155,WH-08,DRV-010,Kocaeli,Kocaeli,2024-05-30,2024-06-06,2024-06-06,7,7,0,False,,2.41,Zamanında Teslim,4.2,Economy,1.53
DEL-000156,ORD-000156,WH-07,DRV-060,Konya,Mersin,2024-06-23,2024-06-26,2024-06-26,3,3,0,False,,26.48,Zamanında Teslim,5.0,Standard,10.59
DEL-000157,ORD-000157,WH-07,DRV-009,Konya,İzmir,2023-03-19,2023-03-22,2023-03-22,3,3,0,False,,6.38,Zamanında Teslim,4.7,Standard,2.55
DEL-000158,ORD-000158,WH-06,DRV-038,Adana,Erzurum,2023-12-04,2023-12-07,2023-12-12,3,8,5,True,Hava Koşulları,9.13,Gecikmeli Teslim,3.3,Standard,2.03
DEL-000159,ORD-000159,WH-05,DRV-052,Antalya,İstanbul,2024-07-08,2024-07-11,2024-07-11,3,3,0,False,,4.93,Zamanında Teslim,4.2,Standard,2.19
DEL-000160,ORD-000160,WH-02,DRV-045,Ankara,İzmir,2023-04-04,2023-04-11,2023-04-12,7,8,1,True,Gümrük Beklemesi,2.54,Gecikmeli Teslim,2.8,Economy,1.45
DEL-000161,ORD-000161,WH-01,DRV-008,İstanbul,Konya,2023-06-21,2023-06-22,2023-06-22,1,1,0,False,,18.38,Zamanında Teslim,4.4,Express,2.94
DEL-000162,ORD-000162,WH-07,DRV-021,Konya,Ankara,2024-01-03,2024-01-06,2024-01-07,3,4,1,True,Depo Gecikme,26.0,Gecikmeli Teslim,3.4,Standard,10.4
DEL-000163,ORD-000163,WH-07,DRV-069,Konya,Trabzon,2024-11-30,2024-12-03,2024-12-04,3,4,1,True,Araç Arızası,43.07,Gecikmeli Teslim,2.6,Standard,9.57
DEL-000164,ORD-000164,WH-05,DRV-015,Antalya,Mersin,2024-05-25,2024-05-26,2024-05-26,1,1,0,False,,164.81,Zamanında Teslim,4.8,Express,26.37
DEL-000165,ORD-000165,WH-03,DRV-099,İzmir,Adana,2023-09-19,2023-09-26,2023-09-26,7,7,0,False,,29.38,Zamanında Teslim,5.0,Economy,11.99
DEL-000166,ORD-000166,WH-07,DRV-116,Konya,Kocaeli,2024-03-28,2024-03-31,2024-03-31,3,3,0,False,,10.8,Zamanında Teslim,4.5,Standard,4.8
DEL-000167,ORD-000167,WH-08,DRV-100,Kocaeli,Erzurum,2024-04-12,2024-04-19,2024-04-20,7,8,1,True,Adres Bulunamadı,110.53,Gecikmeli Teslim,2.7,Economy,35.09
DEL-000168,ORD-000168,WH-05,DRV-007,Antalya,Ankara,2023-08-31,2023-09-07,2023-09-07,7,7,0,False,,2.59,Zamanında Teslim,5.0,Economy,1.48
DEL-000169,ORD-000169,WH-01,DRV-071,İstanbul,Ankara,2024-11-06,2024-11-09,2024-11-09,3,3,0,False,,11.38,Zamanında Teslim,4.2,Standard,4.55
DEL-000170,ORD-000170,WH-04,DRV-017,Bursa,Samsun,2024-05-24,2024-05-31,2024-06-01,7,8,1,True,Adres Bulunamadı,1.76,Gecikmeli Teslim,3.3,Economy,0.72
DEL-000171,ORD-000171,WH-03,DRV-086,İzmir,İstanbul,2023-12-28,2023-12-31,2024-01-05,3,8,5,True,Alıcı Mevcut Değil,72.2,Gecikmeli Teslim,2.7,Standard,32.09
DEL-000172,ORD-000172,WH-01,DRV-070,İstanbul,Adana,2024-10-05,2024-10-12,2024-10-13,7,8,1,True,Adres Bulunamadı,2.72,Gecikmeli Teslim,4.6,Economy,1.11
DEL-000173,ORD-000173,WH-06,DRV-033,Adana,Gaziantep,2024-01-10,2024-01-17,2024-01-17,7,7,0,False,,3.23,Zamanında Teslim,4.3,Economy,1.32
DEL-000174,ORD-000174,WH-06,DRV-101,Adana,İstanbul,2023-06-29,2023-07-06,2023-07-06,7,7,0,False,,2.77,Zamanında Teslim,4.5,Economy,1.76
DEL-000175,ORD-000175,WH-08,DRV-039,Kocaeli,Mersin,2024-05-28,2024-05-31,2024-05-31,3,3,0,False,,51.17,Zamanında Teslim,4.6,Standard,20.47
DEL-000176,ORD-000176,WH-03,DRV-005,İzmir,Trabzon,2023-12-13,2023-12-20,2023-12-22,7,9,2,True,Hava Koşulları,35.72,Gecikmeli Teslim,3.5,Economy,11.34
DEL-000177,ORD-000177,WH-06,DRV-013,Adana,Gaziantep,2024-11-24,2024-12-01,2024-12-01,7,7,0,False,,10.71,Zamanında Teslim,4.9,Economy,4.37
DEL-000178,ORD-000178,WH-06,DRV-007,Adana,İstanbul,2024-02-09,2024-02-12,2024-02-12,3,3,0,False,,9.04,Zamanında Teslim,4.4,Standard,4.02
DEL-000179,ORD-000179,WH-04,DRV-011,Bursa,Ankara,2024-08-21,2024-08-24,2024-08-24,3,3,0,False,,3.02,Zamanında Teslim,5.0,Standard,1.21
DEL-000180,ORD-000180,WH-04,DRV-074,Bursa,Antalya,2023-01-26,2023-01-29,2023-01-29,3,3,0,False,,3.05,Zamanında Teslim,5.0,Standard,1.22
DEL-000181,ORD-000181,WH-02,DRV-083,Ankara,Samsun,2024-10-13,2024-10-20,2024-10-20,7,7,0,False,,1.89,Zamanında Teslim,4.1,Economy,0.77
DEL-000182,ORD-000182,WH-02,DRV-105,Ankara,Kocaeli,2023-02-16,2023-02-23,2023-02-23,7,7,0,False,,1.1,Zamanında Teslim,4.1,Economy,0.7
DEL-000183,ORD-000183,WH-06,DRV-033,Adana,Eskişehir,2023-08-29,2023-09-01,2023-09-01,3,3,0,False,,20.88,Zamanında Teslim,4.5,Standard,8.35
DEL-000184,ORD-000184,WH-02,DRV-086,Ankara,Antalya,2024-03-05,2024-03-12,2024-03-12,7,7,0,False,,27.95,Zamanında Teslim,5.0,Economy,15.97
DEL-000185,ORD-000185,WH-06,DRV-113,Adana,İzmir,2024-09-23,2024-09-24,2024-09-24,1,1,0,False,,7.37,Zamanında Teslim,4.9,Express,1.18
DEL-000186,ORD-000186,WH-02,DRV-044,Ankara,İzmir,2024-03-31,2024-04-07,2024-04-08,7,8,1,True,Depo Gecikme,124.83,Gecikmeli Teslim,2.9,Economy,71.33
DEL-000187,ORD-000187,WH-05,DRV-014,Antalya,Mersin,2024-07-11,2024-07-12,2024-07-12,1,1,0,False,,12.0,Zamanında Teslim,4.1,Express,1.92
DEL-000188,ORD-000188,WH-04,DRV-009,Bursa,Kocaeli,2023-05-06,2023-05-07,2023-05-07,1,1,0,False,,48.6,Zamanında Teslim,5.0,Express,8.64
DEL-000189,ORD-000189,WH-03,DRV-086,İzmir,İstanbul,2023-01-22,2023-01-25,2023-01-25,3,3,0,False,,3.06,Zamanında Teslim,5.0,Standard,1.36
DEL-000190,ORD-000190,WH-04,DRV-006,Bursa,İstanbul,2023-07-30,2023-08-02,2023-08-02,3,3,0,False,,3.58,Zamanında Teslim,5.0,Standard,1.59
DEL-000191,ORD-000191,WH-03,DRV-034,İzmir,Kayseri,2023-12-04,2023-12-05,2023-12-05,1,1,0,False,,20.31,Zamanında Teslim,4.5,Express,3.25
DEL-000192,ORD-000192,WH-01,DRV-051,İstanbul,İstanbul,2024-07-08,2024-07-09,2024-07-10,1,2,1,True,Araç Arızası,342.79,Gecikmeli Teslim,3.4,Express,60.94
DEL-000193,ORD-000193,WH-01,DRV-063,İstanbul,Ankara,2023-01-16,2023-01-19,2023-01-19,3,3,0,False,,707.05,Zamanında Teslim,4.1,Standard,282.82
DEL-000194,ORD-000194,WH-02,DRV-114,Ankara,İstanbul,2023-09-30,2023-10-07,2023-10-07,7,7,0,False,,8.66,Zamanında Teslim,5.0,Economy,5.5
DEL-000195,ORD-000195,WH-08,DRV-042,Kocaeli,Kayseri,2024-04-05,2024-04-08,2024-04-08,3,3,0,False,,31.7,Zamanında Teslim,4.4,Standard,12.68
DEL-000196,ORD-000196,WH-05,DRV-042,Antalya,Kocaeli,2023-08-16,2023-08-19,2023-08-19,3,3,0,False,,4.88,Zamanında Teslim,4.5,Standard,2.17
DEL-000197,ORD-000197,WH-07,DRV-115,Konya,Kocaeli,2024-10-21,2024-10-28,2024-10-28,7,7,0,False,,4.16,Zamanında Teslim,4.5,Economy,2.64
DEL-000198,ORD-000198,WH-02,DRV-058,Ankara,İstanbul,2024-12-04,2024-12-05,2024-12-05,1,1,0,False,,70.99,Zamanında Teslim,4.2,Express,12.62
DEL-000199,ORD-000199,WH-06,DRV-115,Adana,İstanbul,2024-09-15,2024-09-18,2024-09-18,3,3,0,False,,13.9,Zamanında Teslim,4.7,Standard,6.18
DEL-000200,ORD-000200,WH-07,DRV-056,Konya,Bursa,2024-09-03,2024-09-06,2024-09-06,3,3,0,False,,23.49,Zamanında Teslim,5.0,Standard,10.44
DEL-000201,ORD-000201,WH-04,DRV-059,Bursa,İstanbul,2024-12-19,2024-12-26,2024-12-27,7,8,1,True,Yol Çalışması,2.49,Gecikmeli Teslim,4.0,Economy,1.58
DEL-000202,ORD-000202,WH-08,DRV-020,Kocaeli,Eskişehir,2024-04-08,2024-04-11,2024-04-11,3,3,0,False,,27.65,Zamanında Teslim,4.6,Standard,11.06
DEL-000203,ORD-000203,WH-05,DRV-113,Antalya,Gaziantep,2024-03-02,2024-03-05,2024-03-12,3,10,7,True,Alıcı Mevcut Değil,3.39,Gecikmeli Teslim,1.7,Standard,0.97
DEL-000204,ORD-000204,WH-02,DRV-027,Ankara,Konya,2023-06-07,2023-06-08,2023-06-08,1,1,0,False,,402.81,Zamanında Teslim,3.4,Express,64.45
DEL-000205,ORD-000205,WH-01,DRV-060,İstanbul,İstanbul,2024-03-19,2024-03-26,2024-03-26,7,7,0,False,,12.96,Zamanında Teslim,3.9,Economy,8.23
DEL-000206,ORD-000206,WH-07,DRV-018,Konya,Antalya,2024-07-30,2024-08-02,2024-08-02,3,3,0,False,,9.6,Zamanında Teslim,4.6,Standard,3.84
DEL-000207,ORD-000207,WH-04,DRV-019,Bursa,Antalya,2023-10-22,2023-10-25,2023-10-25,3,3,0,False,,3.5,Zamanında Teslim,4.6,Standard,1.4
DEL-000208,ORD-000208,WH-06,DRV-043,Adana,İzmir,2024-11-04,2024-11-07,2024-11-07,3,3,0,False,,9.53,Zamanında Teslim,4.3,Standard,3.81
DEL-000209,ORD-000209,WH-01,DRV-104,İstanbul,Antalya,2023-10-13,2023-10-20,2023-10-21,7,8,1,True,Yüksek Sipariş Hacmi,8.28,Gecikmeli Teslim,2.6,Economy,4.73
DEL-000210,ORD-000210,WH-05,DRV-063,Antalya,Samsun,2024-11-04,2024-11-05,2024-11-05,1,1,0,False,,12.42,Zamanında Teslim,4.3,Express,1.42
DEL-000211,ORD-000211,WH-07,DRV-109,Konya,Ankara,2023-12-15,2023-12-22,2023-12-22,7,7,0,False,,16.94,Zamanında Teslim,4.3,Economy,9.68
DEL-000212,ORD-000212,WH-04,DRV-061,Bursa,Gaziantep,2023-05-26,2023-05-27,2023-05-27,1,1,0,False,,23.27,Zamanında Teslim,4.3,Express,2.66
DEL-000213,ORD-000213,WH-06,DRV-009,Adana,İzmir,2024-03-05,2024-03-08,2024-03-11,3,6,3,True,Gümrük Beklemesi,23.57,Gecikmeli Teslim,3.8,Standard,9.43
DEL-000214,ORD-000214,WH-01,DRV-105,İstanbul,İstanbul,2024-09-03,2024-09-04,2024-09-04,1,1,0,False,,9.9,Zamanında Teslim,5.0,Express,1.76
DEL-000215,ORD-000215,WH-08,DRV-109,Kocaeli,İzmir,2023-10-07,2023-10-10,2023-10-10,3,3,0,False,,13.77,Zamanında Teslim,4.2,Standard,5.51
DEL-000216,ORD-000216,WH-07,DRV-116,Konya,İstanbul,2023-10-08,2023-10-11,2023-10-11,3,3,0,False,,4.21,Zamanında Teslim,4.1,Standard,1.87
DEL-000217,ORD-000217,WH-05,DRV-095,Antalya,Konya,2023-10-18,2023-10-21,2023-10-21,3,3,0,False,,12.7,Zamanında Teslim,4.8,Standard,5.08
DEL-000218,ORD-000218,WH-04,DRV-036,Bursa,Ankara,2023-08-14,2023-08-15,2023-08-15,1,1,0,False,,82.44,Zamanında Teslim,4.3,Express,13.19
DEL-000219,ORD-000219,WH-02,DRV-073,Ankara,Kayseri,2023-08-06,2023-08-09,2023-08-09,3,3,0,False,,3.73,Zamanında Teslim,3.7,Standard,1.49
DEL-000220,ORD-000220,WH-04,DRV-043,Bursa,Gaziantep,2024-05-24,2024-05-27,2024-05-30,3,6,3,True,Adres Bulunamadı,79.45,Gecikmeli Teslim,3.0,Standard,22.7
DEL-000221,ORD-000221,WH-01,DRV-025,İstanbul,Samsun,2024-07-27,2024-07-28,2024-07-28,1,1,0,False,,36.05,Zamanında Teslim,4.8,Express,4.12
DEL-000222,ORD-000222,WH-07,DRV-055,Konya,İzmir,2023-01-20,2023-01-27,2023-01-27,7,7,0,False,,4.93,Zamanında Teslim,4.6,Economy,2.82
DEL-000223,ORD-000223,WH-07,DRV-026,Konya,Konya,2024-02-20,2024-02-23,2024-02-23,3,3,0,False,,16.85,Zamanında Teslim,3.9,Standard,6.74
DEL-000224,ORD-000224,WH-06,DRV-055,Adana,İstanbul,2023-11-30,2023-12-03,2023-12-04,3,4,1,True,Yol Çalışması,9.43,Gecikmeli Teslim,3.4,Standard,4.19
DEL-000225,ORD-000225,WH-07,DRV-074,Konya,Erzurum,2024-03-23,2024-03-26,2024-03-26,3,3,0,False,,209.79,Zamanında Teslim,5.0,Standard,46.62
DEL-000226,ORD-000226,WH-04,DRV-093,Bursa,Ankara,2023-03-23,2023-03-30,2023-03-31,7,8,1,True,Yol Çalışması,1.43,Gecikmeli Teslim,3.5,Economy,0.82
DEL-000227,ORD-000227,WH-04,DRV-049,Bursa,İstanbul,2023-06-22,2023-06-29,2023-06-29,7,7,0,False,,3.94,Zamanında Teslim,4.3,Economy,2.5
DEL-000228,ORD-000228,WH-03,DRV-069,İzmir,Gaziantep,2023-12-26,2023-12-29,2023-12-29,3,3,0,False,,38.53,Zamanında Teslim,4.6,Standard,11.01
DEL-000229,ORD-000229,WH-02,DRV-107,Ankara,İstanbul,2023-07-22,2023-07-29,2023-07-29,7,7,0,False,,13.06,Zamanında Teslim,4.6,Economy,8.29
DEL-000230,ORD-000230,WH-08,DRV-102,Kocaeli,Bursa,2024-10-05,2024-10-12,2024-10-12,7,7,0,False,,41.06,Zamanında Teslim,4.5,Economy,26.07
DEL-000231,ORD-000231,WH-06,DRV-035,Adana,Adana,2024-10-20,2024-10-21,2024-10-21,1,1,0,False,,686.0,İptal,4.5,Express,78.4
DEL-000232,ORD-000232,WH-05,DRV-105,Antalya,İstanbul,2024-03-26,2024-03-29,2024-03-29,3,3,0,False,,26.14,Zamanında Teslim,4.4,Standard,11.62
DEL-000233,ORD-000233,WH-08,DRV-001,Kocaeli,Ankara,2023-02-28,2023-03-03,2023-03-03,3,3,0,False,,10.53,Zamanında Teslim,4.4,Standard,4.21
DEL-000234,ORD-000234,WH-02,DRV-110,Ankara,Ankara,2023-03-01,2023-03-02,2023-03-02,1,1,0,False,,18.56,Zamanında Teslim,5.0,Express,2.97
DEL-000235,ORD-000235,WH-01,DRV-022,İstanbul,Ankara,2024-06-03,2024-06-06,2024-06-06,3,3,0,False,,22.73,Zamanında Teslim,4.1,Standard,9.09
DEL-000236,ORD-000236,WH-03,DRV-118,İzmir,Adana,2024-08-09,2024-08-16,2024-08-16,7,7,0,False,,3.5,Zamanında Teslim,4.3,Economy,1.43
DEL-000237,ORD-000237,WH-02,DRV-056,Ankara,İstanbul,2024-04-07,2024-04-14,2024-04-14,7,7,0,False,,2.74,Zamanında Teslim,3.9,Economy,1.74
DEL-000238,ORD-000238,WH-08,DRV-113,Kocaeli,İstanbul,2024-10-24,2024-10-27,2024-10-27,3,3,0,False,,138.69,Zamanında Teslim,4.6,Standard,61.64
DEL-000239,ORD-000239,WH-05,DRV-049,Antalya,Antalya,2024-06-20,2024-06-23,2024-06-23,3,3,0,False,,2.97,Zamanında Teslim,4.9,Standard,1.19
DEL-000240,ORD-000240,WH-06,DRV-109,Adana,Kayseri,2024-02-24,2024-02-25,2024-02-28,1,4,3,True,Hava Koşulları,230.62,Gecikmeli Teslim,2.5,Express,36.9
DEL-000241,ORD-000241,WH-03,DRV-067,İzmir,İstanbul,2023-12-05,2023-12-08,2023-12-08,3,3,0,False,,11.25,Zamanında Teslim,4.6,Standard,5.0
DEL-000242,ORD-000242,WH-05,DRV-026,Antalya,Antalya,2023-03-25,2023-04-01,2023-04-01,7,7,0,False,,14.03,İptal,4.9,Economy,8.02
DEL-000243,ORD-000243,WH-07,DRV-099,Konya,Antalya,2023-05-13,2023-05-16,2023-05-16,3,3,0,False,,2.92,Zamanında Teslim,4.4,Standard,1.17
DEL-000244,ORD-000244,WH-07,DRV-089,Konya,Konya,2023-05-12,2023-05-13,2023-05-13,1,1,0,False,,11.19,Zamanında Teslim,4.0,Express,1.79
DEL-000245,ORD-000245,WH-04,DRV-060,Bursa,İstanbul,2024-01-07,2024-01-10,2024-01-10,3,3,0,False,,2.29,Zamanında Teslim,4.3,Standard,1.02
DEL-000246,ORD-000246,WH-05,DRV-057,Antalya,İstanbul,2024-05-13,2024-05-16,2024-05-16,3,3,0,False,,22.48,Zamanında Teslim,4.4,Standard,9.99
DEL-000247,ORD-000247,WH-06,DRV-015,Adana,Kayseri,2024-06-04,2024-06-05,2024-06-05,1,1,0,False,,11.88,Zamanında Teslim,4.5,Express,1.9
DEL-000248,ORD-000248,WH-03,DRV-082,İzmir,Ankara,2024-09-03,2024-09-04,2024-09-04,1,1,0,False,,179.62,Zamanında Teslim,5.0,Express,28.74
DEL-000249,ORD-000249,WH-05,DRV-043,Antalya,İzmir,2023-02-15,2023-02-22,2023-02-24,7,9,2,True,Hava Koşulları,146.11,Gecikmeli Teslim,3.5,Economy,83.49
DEL-000250,ORD-000250,WH-08,DRV-034,Kocaeli,Bursa,2023-08-28,2023-09-04,2023-09-04,7,7,0,False,,1.5,Zamanında Teslim,4.7,Economy,0.95
DEL-000251,ORD-000251,WH-08,DRV-065,Kocaeli,Konya,2024-01-12,2024-01-19,2024-01-20,7,8,1,True,Yüksek Sipariş Hacmi,9.76,Gecikmeli Teslim,3.3,Economy,5.58
DEL-000252,ORD-000252,WH-04,DRV-112,Bursa,Bursa,2024-01-28,2024-02-04,2024-02-04,7,7,0,False,,14.1,Zamanında Teslim,4.0,Economy,8.95
DEL-000253,ORD-000253,WH-06,DRV-076,Adana,Diyarbakır,2023-05-22,2023-05-25,2023-05-25,3,3,0,False,,20.93,Zamanında Teslim,4.4,Standard,4.65
DEL-000254,ORD-000254,WH-05,DRV-030,Antalya,Gaziantep,2023-04-17,2023-04-24,2023-04-24,7,7,0,False,,5.05,Zamanında Teslim,5.0,Economy,2.06
DEL-000255,ORD-000255,WH-07,DRV-035,Konya,İstanbul,2023-06-15,2023-06-18,2023-06-18,3,3,0,False,,16.16,Zamanında Teslim,3.9,Standard,7.18
DEL-000256,ORD-000256,WH-07,DRV-085,Konya,Samsun,2023-08-16,2023-08-23,2023-08-23,7,7,0,False,,4.12,Zamanında Teslim,4.4,Economy,1.68
DEL-000257,ORD-000257,WH-02,DRV-047,Ankara,Bursa,2024-02-10,2024-02-13,2024-02-13,3,3,0,False,,67.43,Zamanında Teslim,4.4,Standard,29.97
DEL-000258,ORD-000258,WH-06,DRV-066,Adana,İstanbul,2023-08-18,2023-08-25,2023-08-26,7,8,1,True,Yüksek Sipariş Hacmi,6.77,Gecikmeli Teslim,3.3,Economy,4.3
DEL-000259,ORD-000259,WH-03,DRV-065,İzmir,İstanbul,2023-05-22,2023-05-29,2023-05-30,7,8,1,True,Hava Koşulları,23.88,Gecikmeli Teslim,4.2,Economy,15.16
DEL-000260,ORD-000260,WH-04,DRV-062,Bursa,Antalya,2024-04-05,2024-04-06,2024-04-06,1,1,0,False,,5.56,Zamanında Teslim,4.1,Express,0.89
DEL-000261,ORD-000261,WH-02,DRV-069,Ankara,Kocaeli,2024-07-15,2024-07-22,2024-07-22,7,7,0,False,,6.65,Zamanında Teslim,4.2,Economy,4.22
DEL-000262,ORD-000262,WH-08,DRV-056,Kocaeli,Ankara,2023-09-02,2023-09-03,2023-09-03,1,1,0,False,,69.62,Zamanında Teslim,4.2,Express,11.14
DEL-000263,ORD-000263,WH-01,DRV-010,İstanbul,Samsun,2023-04-25,2023-04-28,2023-04-29,3,4,1,True,Trafik Yoğunluğu,200.65,Gecikmeli Teslim,3.2,Standard,57.33
DEL-000264,ORD-000264,WH-01,DRV-046,İstanbul,İstanbul,2024-08-11,2024-08-14,2024-08-14,3,3,0,False,,50.06,Zamanında Teslim,4.2,Standard,22.25
DEL-000265,ORD-000265,WH-02,DRV-031,Ankara,Antalya,2023-09-04,2023-09-11,2023-09-11,7,7,0,False,,20.04,Zamanında Teslim,5.0,Economy,11.45
DEL-000266,ORD-000266,WH-01,DRV-065,İstanbul,İstanbul,2024-01-06,2024-01-13,2024-01-13,7,7,0,False,,2.93,Zamanında Teslim,4.8,Economy,1.86
DEL-000267,ORD-000267,WH-05,DRV-118,Antalya,İstanbul,2024-04-26,2024-05-03,2024-05-03,7,7,0,False,,46.76,Zamanında Teslim,4.8,Economy,29.69
DEL-000268,ORD-000268,WH-02,DRV-068,Ankara,Trabzon,2024-01-02,2024-01-05,2024-01-05,3,3,0,False,,7.02,Zamanında Teslim,4.5,Standard,1.56
DEL-000269,ORD-000269,WH-03,DRV-005,İzmir,İstanbul,2023-12-07,2023-12-14,2023-12-14,7,7,0,False,,3.31,Zamanında Teslim,4.9,Economy,2.1
DEL-000270,ORD-000270,WH-02,DRV-094,Ankara,İzmir,2024-12-14,2024-12-21,2024-12-21,7,7,0,False,,44.15,Zamanında Teslim,4.6,Economy,25.23
DEL-000271,ORD-000271,WH-01,DRV-050,İstanbul,Ankara,2023-02-07,2023-02-14,2023-02-14,7,7,0,False,,3.5,Zamanında Teslim,5.0,Economy,2.0
DEL-000272,ORD-000272,WH-01,DRV-058,İstanbul,Bursa,2023-11-15,2023-11-18,2023-11-18,3,3,0,False,,10.24,Zamanında Teslim,4.5,Standard,4.55
DEL-000273,ORD-000273,WH-06,DRV-041,Adana,Ankara,2023-10-20,2023-10-27,2023-10-27,7,7,0,False,,4.08,Zamanında Teslim,4.2,Economy,2.33
DEL-000274,ORD-000274,WH-08,DRV-027,Kocaeli,Trabzon,2023-05-08,2023-05-15,2023-05-20,7,12,5,True,Trafik Yoğunluğu,13.83,Gecikmeli Teslim,2.5,Economy,4.39
DEL-000275,ORD-000275,WH-06,DRV-013,Adana,Kocaeli,2023-12-14,2023-12-17,2023-12-17,3,3,0,False,,34.25,İptal,5.0,Standard,15.22
DEL-000276,ORD-000276,WH-03,DRV-088,İzmir,Trabzon,2023-10-02,2023-10-03,2023-10-03,1,1,0,False,,45.56,Zamanında Teslim,4.1,Express,4.05
DEL-000277,ORD-000277,WH-05,DRV-016,Antalya,Ankara,2023-10-29,2023-11-01,2023-11-01,3,3,0,False,,6.12,Zamanında Teslim,4.7,Standard,2.45
DEL-000278,ORD-000278,WH-08,DRV-085,Kocaeli,Antalya,2024-04-01,2024-04-04,2024-04-04,3,3,0,False,,11.05,Zamanında Teslim,3.9,Standard,4.42
DEL-000279,ORD-000279,WH-07,DRV-072,Konya,İstanbul,2024-04-02,2024-04-09,2024-04-10,7,8,1,True,Alıcı Mevcut Değil,1.56,Gecikmeli Teslim,3.7,Economy,0.99
DEL-000280,ORD-000280,WH-07,DRV-069,Konya,Manisa,2024-10-16,2024-10-17,2024-10-18,1,2,1,True,Sürücü Değişimi,31.06,Gecikmeli Teslim,4.1,Express,4.97
DEL-000281,ORD-000281,WH-03,DRV-038,İzmir,Trabzon,2024-06-09,2024-06-16,2024-06-16,7,7,0,False,,34.68,Zamanında Teslim,4.9,Economy,11.01
DEL-000282,ORD-000282,WH-04,DRV-084,Bursa,Trabzon,2024-11-26,2024-11-27,2024-11-27,1,1,0,False,,95.06,Zamanında Teslim,4.2,Express,8.45
DEL-000283,ORD-000283,WH-03,DRV-041,İzmir,Ankara,2024-01-07,2024-01-08,2024-01-08,1,1,0,False,,26.31,Zamanında Teslim,4.7,Express,4.21
DEL-000284,ORD-000284,WH-06,DRV-112,Adana,Ankara,2024-01-15,2024-01-22,2024-01-23,7,8,1,True,Hava Koşulları,2.06,Gecikmeli Teslim,3.0,Economy,1.18
DEL-000285,ORD-000285,WH-01,DRV-098,İstanbul,Adana,2023-11-19,2023-11-26,2023-11-26,7,7,0,False,,133.72,Zamanında Teslim,4.7,Economy,54.58
DEL-000286,ORD-000286,WH-05,DRV-057,Antalya,Bursa,2024-05-27,2024-05-30,2024-05-30,3,3,0,False,,9.0,Zamanında Teslim,4.6,Standard,4.0
DEL-000287,ORD-000287,WH-08,DRV-118,Kocaeli,Manisa,2023-08-08,2023-08-15,2023-08-15,7,7,0,False,,2.54,Zamanında Teslim,4.2,Economy,1.45
DEL-000288,ORD-000288,WH-08,DRV-078,Kocaeli,İstanbul,2023-05-07,2023-05-10,2023-05-10,3,3,0,False,,2.93,Zamanında Teslim,4.8,Standard,1.3
DEL-000289,ORD-000289,WH-02,DRV-029,Ankara,Kocaeli,2024-11-29,2024-12-06,2024-12-06,7,7,0,False,,2.76,Zamanında Teslim,4.5,Economy,1.75
DEL-000290,ORD-000290,WH-03,DRV-104,İzmir,Ankara,2024-07-10,2024-07-17,2024-07-17,7,7,0,False,,1.1,Zamanında Teslim,4.8,Economy,0.63
DEL-000291,ORD-000291,WH-04,DRV-093,Bursa,İstanbul,2024-06-04,2024-06-07,2024-06-08,3,4,1,True,Hava Koşulları,620.57,Gecikmeli Teslim,4.2,Standard,275.81
DEL-000292,ORD-000292,WH-03,DRV-093,İzmir,Ankara,2023-01-27,2023-01-30,2023-01-30,3,3,0,False,,57.9,Zamanında Teslim,3.6,Standard,23.16
DEL-000293,ORD-000293,WH-07,DRV-019,Konya,Ankara,2023-03-10,2023-03-13,2023-03-13,3,3,0,False,,21.58,Zamanında Teslim,4.4,Standard,8.63
DEL-000294,ORD-000294,WH-08,DRV-013,Kocaeli,İstanbul,2023-03-18,2023-03-25,2023-03-25,7,7,0,False,,2.47,Zamanında Teslim,4.4,Economy,1.57
