order_id,order_date,customer_id,origin_city,destination_city,product_category,quantity,weight_kg,order_value_tl,priority,is_fragile,warehouse_id
ORD-000230,2024-10-05,CUS-04625,Kocaeli,Bursa,Ev & Yaşam,5,26.07,3147.8,Economy,True,WH-08
ORD-000231,2024-10-20,CUS-01237,Adana,Adana,Ev & Yaşam,8,78.4,5881.14,Express,True,WH-06
ORD-000232,2024-03-26,CUS-04845,Antalya,İstanbul,Otomotiv Parça,1,11.62,1339.92,Standard,False,WH-05
ORD-000233,2023-02-27,CUS-00309,Kocaeli,Ankara,Tekstil,3,4.21,566.75,Standard,False,WH-08
ORD-000234,2023-02-28,CUS-04867,Ankara,Ankara,Kozmetik,5,2.97,1081.97,Express,False,WH-02
ORD-000235,2024-06-03,CUS-03685,İstanbul,Ankara,Ev & Yaşam,2,9.09,1215.26,Standard,True,WH-01
ORD-000236,2024-08-08,CUS-00507,İzmir,Adana,Kitap/Kırtasiye,1,1.43,111.82,Economy,False,WH-03
ORD-000237,2024-04-06,CUS-04134,Ankara,İstanbul,Kitap/Kırtasiye,1,1.74,115.28,Economy,False,WH-02
ORD-000238,2024-10-23,CUS-04294,Kocaeli,İstanbul,Mobilya,1,61.64,3588.6,Standard,True,WH-08
ORD-000239,2024-06-19,CUS-03174,Antalya,Antalya,Kitap/Kırtasiye,1,1.19,135.5,Standard,False,WH-05
ORD-000240,2024-02-23,CUS-00540,Adana,Kayseri,Ev & Yaşam,6,36.9,2821.14,Express,True,WH-06
ORD-000241,2023-12-04,CUS-02731,İzmir,İstanbul,Spor Malzemesi,1,5.0,831.65,Standard,False,WH-03
ORD-000242,2023-03-25,CUS-03211,Antalya,Antalya,Gıda,1,8.02,248.49,Economy,False,WH-05
ORD-000243,2023-05-13,CUS-02691,Konya,Antalya,Tekstil,1,1.17,467.44,Standard,False,WH-07
ORD-000244,2023-05-11,CUS-04166,Konya,Konya,Oyuncak,1,1.79,241.96,Express,False,WH-07
ORD-000245,2024-01-06,CUS-02800,Bursa,İstanbul,Kozmetik,1,1.02,107.25,Standard,False,WH-04
ORD-000246,2024-05-12,CUS-00829,Antalya,İstanbul,Gıda,1,9.99,120.41,Standard,False,WH-05
ORD-000247,2024-06-03,CUS-01074,Adana,Kayseri,Oyuncak,1,1.9,262.16,Express,False,WH-06
ORD-000248,2024-09-03,CUS-03586,İzmir,Ankara,Gıda,5,28.74,1006.93,Express,False,WH-03
ORD-000249,2023-02-14,CUS-03678,Antalya,İzmir,Mobilya,2,83.49,5502.57,Economy,True,WH-05
ORD-000250,2023-08-28,CUS-01590,Kocaeli,Bursa,Kozmetik,1,0.95,421.72,Economy,False,WH-08
ORD-000251,2024-01-12,CUS-02309,Kocaeli,Konya,Ev & Yaşam,1,5.58,531.65,Economy,True,WH-08
ORD-000252,2024-01-27,CUS-04954,Bursa,Bursa,Spor Malzemesi,2,8.95,1795.75,Economy,False,WH-04
ORD-000253,2023-05-22,CUS-04543,Adana,Diyarbakır,Elektronik,2,4.65,6598.87,Standard,True,WH-06
ORD-000254,2023-04-16,CUS-00688,Antalya,Gaziantep,Oyuncak,1,2.06,311.1,Economy,False,WH-05
ORD-000255,2023-06-14,CUS-00752,Konya,İstanbul,Oyuncak,3,7.18,628.51,Standard,False,WH-07
ORD-000256,2023-08-16,CUS-00437,Konya,Samsun,Kitap/Kırtasiye,1,1.68,110.71,Economy,False,WH-07
ORD-000257,2024-02-10,CUS-03072,Ankara,Bursa,Mobilya,1,29.97,4035.28,Standard,True,WH-02
ORD-000258,2023-08-18,CUS-01197,Adana,İstanbul,Tekstil,4,4.3,2272.05,Economy,False,WH-06
ORD-000259,2023-05-21,CUS-03843,İzmir,İstanbul,Otomotiv Parça,1,15.16,842.58,Economy,False,WH-03
ORD-000260,2024-04-04,CUS-01225,Bursa,Antalya,Tekstil,1,0.89,647.41,Express,False,WH-04
ORD-000261,2024-07-15,CUS-02361,Ankara,Kocaeli,Ev & Yaşam,1,4.22,561.45,Economy,True,WH-02
ORD-000262,2023-09-01,CUS-00515,Kocaeli,Ankara,Elektronik,5,11.14,19246.22,Express,True,WH-08
ORD-000263,2023-04-24,CUS-04222,İstanbul,Samsun,Otomotiv Parça,4,57.33,5953.56,Standard,False,WH-01
ORD-000264,2024-08-11,CUS-02891,İstanbul,İstanbul,Gıda,3,22.25,739.32,Standard,False,WH-01
ORD-000265,2023-09-04,CUS-04289,Ankara,Antalya,Gıda,1,11.45,292.02,Economy,False,WH-02
ORD-000266,2024-01-05,CUS-03199,İstanbul,İstanbul,Oyuncak,1,1.86,267.12,Economy,False,WH-01
ORD-000267,2024-04-26,CUS-00134,Antalya,İstanbul,Spor Malzemesi,8,29.69,6561.31,Economy,False,WH-05
ORD-000268,2024-01-01,CUS-04767,Ankara,Trabzon,Kitap/Kırtasiye,1,1.56,90.65,Standard,False,WH-02
ORD-000269,2023-12-07,CUS-03807,İzmir,İstanbul,Kitap/Kırtasiye,1,2.1,141.53,Economy,False,WH-03
ORD-000270,2024-12-13,CUS-03750,Ankara,İzmir,Gıda,3,25.23,934.25,Economy,False,WH-02
ORD-000271,2023-02-07,CUS-02586,İstanbul,Ankara,Elektronik,1,2.0,3946.51,Economy,True,WH-01
ORD-000272,2023-11-14,CUS-01566,İstanbul,Bursa,Oyuncak,4,4.55,761.72,Standard,False,WH-01
ORD-000273,2023-10-20,CUS-02239,Adana,Ankara,Elektronik,1,2.33,3673.74,Economy,True,WH-06
ORD-000274,2023-05-08,CUS-03168,Kocaeli,Trabzon,Spor Malzemesi,1,4.39,518.67,Economy,False,WH-08
ORD-000275,2023-12-14,CUS-04254,Adana,Kocaeli,Otomotiv Parça,1,15.22,1168.58,Standard,False,WH-06
ORD-000276,2023-10-01,CUS-04469,İzmir,Trabzon,Spor Malzemesi,1,4.05,1326.48,Express,False,WH-03
ORD-000277,2023-10-28,CUS-02511,Antalya,Ankara,Tekstil,2,2.45,940.28,Standard,False,WH-05
ORD-000278,2024-04-01,CUS-02880,Kocaeli,Antalya,Spor Malzemesi,1,4.42,824.4,Standard,False,WH-08
ORD-000279,2024-04-02,CUS-02250,Konya,İstanbul,Kitap/Kırtasiye,1,0.99,149.61,Economy,False,WH-07
ORD-000280,2024-10-16,CUS-02977,Konya,Manisa,Elektronik,2,4.97,10098.9,Express,True,WH-07
ORD-000281,2024-06-09,CUS-04978,İzmir,Trabzon,Gıda,2,11.01,449.95,Economy,False,WH-03
ORD-000282,2024-11-25,CUS-03001,Bursa,Trabzon,Elektronik,3,8.45,13052.96,Express,True,WH-04
ORD-000283,2024-01-06,CUS-03686,İzmir,Ankara,Ev & Yaşam,1,4.21,835.92,Express,True,WH-03
ORD-000284,2024-01-15,CUS-03261,Adana,Ankara,Tekstil,1,1.18,519.83,Economy,False,WH-06
ORD-000285,2023-11-18,CUS-01525,İstanbul,Adana,Mobilya,1,54.58,2883.72,Economy,True,WH-01
ORD-000286,2024-05-26,CUS-03656,Antalya,Bursa,Oyuncak,2,4.0,711.31,Standard,False,WH-05
ORD-000287,2023-08-08,CUS-01640,Kocaeli,Manisa,Kozmetik,2,1.45,741.27,Economy,False,WH-08
ORD-000288,2023-05-06,CUS-00720,Kocaeli,İstanbul,Tekstil,1,1.3,473.36,Standard,False,WH-08
ORD-000289,2024-11-29,CUS-04506,Ankara,Kocaeli,Kitap/Kırtasiye,1,1.75,124.02,Economy,False,WH-02
ORD-000290,2024-07-09,CUS-02962,İzmir,Ankara,Kozmetik,1,0.63,404.25,Economy,False,WH-03
ORD-000291,2024-06-04,CUS-04048,Bursa,İstanbul,Mobilya,5,275.81,13718.54,Standard,True,WH-04
ORD-000292,2023-01-27,CUS-00707,İzmir,Ankara,Ev & Yaşam,3,23.16,1698.43,Standard,True,WH-03
ORD-000293,2023-03-09,CUS-04710,Konya,Ankara,Otomotiv Parça,1,8.63,1687.89,Standard,False,WH-07
ORD-000294,2023-03-17,CUS-03817,Kocaeli,İstanbul,Kitap/Kırtasiye,1,1.57,105.64,Economy,False,WH-08
ORD-000295,2024-11-27,CUS-01058,İzmir,Bursa,Gıda,1,7.58,258.44,Economy,False,WH-03
ORD-000296,2024-03-19,CUS-02492,İzmir,Bursa,Elektronik,1,3.22,3671.99,Economy,True,WH-03
ORD-000297,2023-06-18,CUS-00647,Antalya,İstanbul,Mobilya,1,52.81,2998.12,Standard,True,WH-05
ORD-000298,2023-09-14,CUS-04371,Antalya,İstanbul,Oyuncak,1,1.83,354.58,Standard,False,WH-05
ORD-000299,2023-04-06,CUS-01403,İzmir,Bursa,Gıda,5,49.79,1036.43,Standard,False,WH-03
ORD-000300,2024-11-05,CUS-00233,İstanbul,Adana,Ev & Yaşam,1,9.49,591.04,Standard,True,WH-01
ORD-000301,2023-03-25,CUS-04687,Bursa,İstanbul,Ev & Yaşam,4,17.25,1456.91,Standard,True,WH-04
ORD-000302,2024-03-02,CUS-02475,Antalya,Antalya,Elektronik,2,4.58,6506.88,Express,True,WH-05
ORD-000303,2024-05-09,CUS-00491,Ankara,İstanbul,Spor Malzemesi,1,3.99,589.82,Standard,False,WH-02
ORD-000304,2023-06-11,CUS-04970,Adana,İzmir,Otomotiv Parça,1,11.92,1587.83,Standard,False,WH-06
ORD-000305,2023-05-28,CUS-03267,Adana,Ankara,Kitap/Kırtasiye,1,1.18,140.48,Economy,False,WH-06
ORD-000306,2023-05-14,CUS-01981,Adana,Kayseri,Oyuncak,5,10.77,1325.1,Standard,False,WH-06
ORD-000307,2024-04-22,CUS-00415,Ankara,İstanbul,Otomotiv Parça,5,87.72,6255.19,Express,False,WH-02
ORD-000308,2023-10-25,CUS-02683,İzmir,Kocaeli,Ev & Yaşam,1,6.72,730.02,Standard,True,WH-03
ORD-000309,2024-08-14,CUS-04217,Kocaeli,Gaziantep,Mobilya,1,30.87,2851.77,Economy,True,WH-08
ORD-000310,2024-04-23,CUS-03222,Ankara,Bursa,Kozmetik,1,0.7,275.56,Standard,False,WH-02
ORD-000311,2024-06-01,CUS-00399,Adana,İzmir,Mobilya,3,121.61,8046.96,Express,True,WH-06
ORD-000312,2023-02-21,CUS-02341,Kocaeli,Ankara,Ev & Yaşam,6,50.08,3343.52,Economy,True,WH-08
ORD-000313,2024-07-03,CUS-02997,Antalya,İstanbul,Tekstil,2,2.56,815.28,Standard,False,WH-05
ORD-000314,2024-02-17,CUS-02970,Bursa,Ankara,Spor Malzemesi,1,5.2,496.85,Express,False,WH-04
ORD-000315,2024-07-20,CUS-00974,Antalya,Ankara,Spor Malzemesi,1,4.16,832.94,Economy,False,WH-05
ORD-000316,2023-05-12,CUS-04570,Adana,Kocaeli,Spor Malzemesi,4,17.55,2889.84,Standard,False,WH-06
ORD-000317,2024-01-10,CUS-04097,Konya,Kayseri,Mobilya,4,199.57,14234.11,Standard,True,WH-07
ORD-000318,2023-02-11,CUS-04255,Kocaeli,İstanbul,Gıda,1,7.72,200.11,Economy,False,WH-08
ORD-000319,2024-04-12,CUS-01332,Adana,İstanbul,Oyuncak,1,2.12,213.45,Standard,False,WH-06
ORD-000320,2024-02-07,CUS-04612,Kocaeli,Manisa,Kozmetik,1,0.72,337.9,Economy,False,WH-08
ORD-000321,2023-11-03,CUS-03413,Ankara,İzmir,Elektronik,3,2.28,8215.66,Express,True,WH-02
ORD-000322,2024-08-20,CUS-04739,Antalya,Ankara,Elektronik,1,2.26,4413.64,Standard,True,WH-05
ORD-000323,2024-08-14,CUS-04295,İzmir,İstanbul,Elektronik,2,3.36,7809.46,Standard,True,WH-03
ORD-000324,2024-10-06,CUS-00259,Bursa,Gaziantep,Spor Malzemesi,4,22.36,4086.96,Express,False,WH-04
ORD-000325,2024-08-09,CUS-02570,Kocaeli,Kocaeli,Tekstil,3,3.89,1591.31,Express,False,WH-08
ORD-000326,2024-03-04,CUS-00511,Kocaeli,İstanbul,Mobilya,3,163.8,10855.52,Express,True,WH-08
ORD-000327,2024-12-23,CUS-04305,Kocaeli,İstanbul,Mobilya,1,39.16,3136.39,Standard,True,WH-08
ORD-000328,2024-01-21,CUS-04476,Adana,Ankara,Gıda,4,30.93,1036.68,Standard,False,WH-06
ORD-000329,2023-12-29,CUS-02020,Bursa,Konya,Kozmetik,1,0.69,359.6,Economy,False,WH-04
ORD-000330,2023-10-13,CUS-02368,Antalya,Bursa,Mobilya,3,135.78,11084.75,Economy,True,WH-05
ORD-000331,2024-12-22,CUS-04592,Adana,İstanbul,Otomotiv Parça,1,13.96,941.48,Standard,False,WH-06
ORD-000332,2023-10-08,CUS-03233,Konya,Ankara,Ev & Yaşam,7,33.13,5398.86,Standard,True,WH-07
ORD-000333,2023-12-20,CUS-00648,Antalya,Kocaeli,Gıda,2,20.78,526.7,Standard,False,WH-05
ORD-000334,2023-12-21,CUS-01656,Bursa,Mersin,Kozmetik,1,0.84,446.2,Economy,False,WH-04
ORD-000335,2024-07-05,CUS-00895,İzmir,İstanbul,Oyuncak,6,13.41,1074.57,Standard,False,WH-03
ORD-000336,2024-09-22,CUS-01908,Bursa,Gaziantep,Mobilya,5,204.91,14679.31,Express,True,WH-04
ORD-000337,2023-02-23,CUS-01127,Ankara,İstanbul,Kitap/Kırtasiye,1,1.39,125.24,Economy,False,WH-02
ORD-000338,2023-01-06,CUS-03912,Kocaeli,Kocaeli,Gıda,1,9.91,154.8,Standard,False,WH-08
ORD-000339,2024-10-28,CUS-00733,İstanbul,İstanbul,Kozmetik,1,0.86,277.94,Standard,False,WH-01
ORD-000340,2024-10-29,CUS-01435,İstanbul,Antalya,Oyuncak,1,2.36,275.4,Economy,False,WH-01
ORD-000341,2024-03-03,CUS-03253,İstanbul,Eskişehir,Gıda,2,10.56,449.19,Economy,False,WH-01
ORD-000342,2024-05-22,CUS-02445,İstanbul,İstanbul,Kozmetik,11,6.25,1585.05,Economy,False,WH-01
ORD-000343,2024-08-04,CUS-01100,Kocaeli,Antalya,Kitap/Kırtasiye,1,1.69,149.62,Standard,False,WH-08
ORD-000344,2024-05-31,CUS-01332,Adana,İzmir,Mobilya,1,47.19,2405.14,Economy,True,WH-06
ORD-000345,2024-04-14,CUS-02417,Adana,Adana,Gıda,2,15.29,356.63,Express,False,WH-06
ORD-000346,2024-08-04,CUS-03504,Konya,Konya,Mobilya,5,308.1,10254.7,Express,True,WH-07
ORD-000347,2024-06-11,CUS-01152,İzmir,Ankara,Spor Malzemesi,1,5.9,758.69,Economy,False,WH-03
ORD-000348,2024-05-03,CUS-01930,Konya,Ankara,Mobilya,1,33.74,3810.64,Express,True,WH-07
ORD-000349,2024-04-02,CUS-02143,İstanbul,Kayseri,Kitap/Kırtasiye,3,4.95,357.4,Standard,False,WH-01
ORD-000350,2024-10-31,CUS-03813,Ankara,Ankara,Mobilya,1,48.08,3119.73,Express,True,WH-02
ORD-000351,2023-11-11,CUS-00962,Antalya,İstanbul,Oyuncak,2,3.93,645.05,Economy,False,WH-05
ORD-000352,2024-10-16,CUS-01796,Bursa,Mersin,Kozmetik,1,0.83,376.72,Standard,False,WH-04
ORD-000353,2023-05-17,CUS-03407,Adana,İzmir,Otomotiv Parça,3,28.58,4444.01,Standard,False,WH-06
ORD-000354,2024-12-19,CUS-02028,Bursa,Bursa,Otomotiv Parça,1,10.38,2175.35,Economy,False,WH-04
ORD-000355,2024-11-27,CUS-00640,Adana,Kayseri,Tekstil,1,1.02,448.39,Economy,False,WH-06
ORD-000356,2024-07-31,CUS-04692,Bursa,İstanbul,Oyuncak,1,2.1,234.32,Economy,False,WH-04
ORD-000357,2024-07-03,CUS-00953,Kocaeli,İstanbul,Kitap/Kırtasiye,1,1.42,119.24,Economy,False,WH-08
ORD-000358,2024-11-27,CUS-00456,Kocaeli,İstanbul,Ev & Yaşam,1,5.91,256.12,Standard,True,WH-08
ORD-000359,2024-04-09,CUS-04578,İstanbul,İstanbul,Spor Malzemesi,1,6.02,581.27,Standard,False,WH-01
ORD-000360,2024-04-18,CUS-02085,Konya,Konya,Kozmetik,3,1.94,948.55,Economy,False,WH-07
ORD-000361,2023-01-04,CUS-02823,Konya,Gaziantep,Ev & Yaşam,1,9.62,646.33,Express,True,WH-07
ORD-000362,2024-12-18,CUS-03868,Ankara,İstanbul,Elektronik,2,4.78,7047.05,Economy,True,WH-02
ORD-000363,2023-02-02,CUS-03068,Konya,Ankara,Gıda,1,6.6,252.35,Economy,False,WH-07
ORD-000364,2024-01-27,CUS-02849,İzmir,İzmir,Spor Malzemesi,1,4.0,743.78,Standard,False,WH-03
ORD-000365,2023-05-02,CUS-01825,İzmir,İstanbul,Oyuncak,1,2.16,323.63,Standard,False,WH-03
ORD-000366,2023-01-04,CUS-04358,Konya,Kayseri,Kozmetik,1,1.02,393.97,Standard,False,WH-07
ORD-000367,2024-01-24,CUS-02259,İzmir,Samsun,Mobilya,1,61.31,3050.55,Standard,True,WH-03
ORD-000368,2023-07-13,CUS-00129,Konya,Kocaeli,Tekstil,4,5.66,2085.83,Express,False,WH-07
ORD-000369,2023-09-04,CUS-04898,Kocaeli,İstanbul,Tekstil,1,1.23,556.89,Economy,False,WH-08
ORD-000370,2024-11-19,CUS-03296,İstanbul,Konya,Elektronik,3,10.61,8690.88,Express,True,WH-01
ORD-000371,2024-03-25,CUS-01148,İstanbul,İstanbul,Mobilya,1,41.67,2943.18,Economy,True,WH-01
ORD-000372,2024-05-30,CUS-04731,Adana,Manisa,Mobilya,1,39.14,2461.28,Economy,True,WH-06
ORD-000373,2024-09-04,CUS-04271,İzmir,Kayseri,Kitap/Kırtasiye,4,4.76,416.48,Standard,False,WH-03
ORD-000374,2023-08-15,CUS-03500,İzmir,İzmir,Kozmetik,3,2.39,1474.14,Express,False,WH-03
ORD-000375,2024-07-23,CUS-04297,Konya,Bursa,Kitap/Kırtasiye,1,1.22,142.6,Economy,False,WH-07
ORD-000376,2023-11-23,CUS-01507,Konya,Konya,Spor Malzemesi,11,55.42,9064.07,Express,False,WH-07
ORD-000377,2024-07-04,CUS-03794,İzmir,İzmir,Mobilya,1,40.48,2948.12,Standard,True,WH-03
ORD-000378,2023-03-01,CUS-03182,İzmir,Antalya,Spor Malzemesi,1,4.74,466.28,Economy,False,WH-03
ORD-000379,2023-09-06,CUS-03040,Kocaeli,İstanbul,Kitap/Kırtasiye,4,7.12,584.78,Economy,False,WH-08
ORD-000380,2023-04-05,CUS-04956,Konya,Bursa,Mobilya,1,33.97,1774.94,Express,True,WH-07
ORD-000381,2024-09-09,CUS-03928,Bursa,İstanbul,Tekstil,8,6.6,5401.56,Express,False,WH-04
ORD-000382,2023-08-02,CUS-01736,İstanbul,Diyarbakır,Kitap/Kırtasiye,2,3.65,237.69,Standard,False,WH-01
ORD-000383,2023-07-14,CUS-01988,Kocaeli,Kocaeli,Tekstil,4,3.23,1542.25,Standard,False,WH-08
ORD-000384,2024-12-13,CUS-04523,Bursa,Antalya,Mobilya,1,58.29,3766.06,Standard,True,WH-04
ORD-000385,2023-11-26,CUS-02527,Adana,Kayseri,Spor Malzemesi,2,10.8,1325.76,Standard,False,WH-06
ORD-000386,2023-09-25,CUS-02624,Kocaeli,Ankara,Otomotiv Parça,4,42.72,4992.56,Standard,False,WH-08
ORD-000387,2023-07-28,CUS-01196,Bursa,Ankara,Spor Malzemesi,7,37.27,5191.91,Express,False,WH-04
ORD-000388,2023-01-17,CUS-02419,Konya,İstanbul,Ev & Yaşam,1,7.21,589.78,Economy,True,WH-07
ORD-000389,2023-06-06,CUS-04091,Bursa,İstanbul,Mobilya,1,24.89,2964.64,Standard,True,WH-04
ORD-000390,2024-07-17,CUS-04019,Kocaeli,Adana,Kitap/Kırtasiye,1,1.39,86.41,Standard,False,WH-08
ORD-000391,2024-04-16,CUS-01508,Kocaeli,İstanbul,Kitap/Kırtasiye,6,10.45,495.76,Standard,False,WH-08
ORD-000392,2024-07-09,CUS-00398,Ankara,Manisa,Elektronik,1,2.27,3803.19,Standard,True,WH-02
ORD-000393,2023-01-07,CUS-00075,İzmir,İzmir,Mobilya,7,216.98,18265.26,Express,True,WH-03
ORD-000394,2023-08-12,CUS-03997,Kocaeli,Bursa,Kitap/Kırtasiye,1,1.52,81.51,Express,False,WH-08
ORD-000395,2023-01-17,CUS-04337,İstanbul,İstanbul,Oyuncak,1,1.71,366.36,Standard,False,WH-01
ORD-000396,2023-10-09,CUS-01469,Konya,Bursa,Kozmetik,1,1.04,388.02,Express,False,WH-07
ORD-000397,2023-04-20,CUS-04313,Bursa,Mersin,Oyuncak,1,2.1,365.58,Standard,False,WH-04
ORD-000398,2023-09-16,CUS-03057,Ankara,Samsun,Kozmetik,1,0.86,354.4,Economy,False,WH-02
ORD-000399,2024-02-20,CUS-02458,Bursa,İzmir,Mobilya,1,42.27,3065.81,Economy,True,WH-04
ORD-000400,2024-12-01,CUS-00766,İstanbul,Samsun,Tekstil,1,1.18,445.81,Economy,False,WH-01
ORD-000401,2024-02-20,CUS-01404,İstanbul,Ankara,Oyuncak,1,1.75,207.55,Standard,False,WH-01
ORD-000402,2023-03-26,CUS-04636,Adana,Bursa,Spor Malzemesi,5,25.39,2001.8,Standard,False,WH-06
ORD-000403,2023-04-08,CUS-02221,Kocaeli,Eskişehir,Elektronik,1,2.57,3895.97,Express,True,WH-08
ORD-000404,2023-02-17,CUS-01470,İstanbul,Mersin,Kozmetik,4,3.84,353.2,Economy,False,WH-01
ORD-000405,2023-11-19,CUS-00631,Konya,İstanbul,Mobilya,1,37.16,3082.37,Standard,True,WH-07
ORD-000406,2023-11-03,CUS-04429,Konya,İstanbul,Mobilya,1,54.97,2072.07,Standard,True,WH-07
ORD-000407,2023-12-06,CUS-04103,Ankara,Ankara,Gıda,1,8.44,209.33,Economy,False,WH-02
ORD-000408,2023-12-21,CUS-02791,Ankara,İstanbul,Spor Malzemesi,1,4.81,843.49,Standard,False,WH-02
ORD-000409,2024-09-11,CUS-00243,Adana,Kayseri,Ev & Yaşam,2,12.92,1951.11,Standard,True,WH-06
ORD-000410,2024-10-11,CUS-04531,Adana,İstanbul,Otomotiv Parça,1,12.48,1894.0,Standard,False,WH-06
ORD-000411,2024-01-20,CUS-02420,Ankara,İzmir,Ev & Yaşam,1,6.76,723.0,Economy,True,WH-02
ORD-000412,2023-09-10,CUS-01264,Konya,Gaziantep,Tekstil,2,2.71,642.82,Standard,False,WH-07
ORD-000413,2024-02-03,CUS-03644,Antalya,Ankara,Tekstil,1,1.01,483.37,Express,False,WH-05
ORD-000414,2024-01-04,CUS-03531,İzmir,Kayseri,Tekstil,2,2.37,973.97,Standard,False,WH-03
ORD-000415,2024-04-04,CUS-00735,İstanbul,Bursa,Oyuncak,4,7.69,1521.85,Standard,False,WH-01
ORD-000416,2023-12-29,CUS-03156,Adana,Bursa,Ev & Yaşam,2,12.37,1613.33,Standard,True,WH-06
ORD-000417,2023-01-13,CUS-04686,Bursa,Ankara,Spor Malzemesi,1,6.05,913.99,Economy,False,WH-04
ORD-000418,2024-06-17,CUS-02467,Antalya,İstanbul,Spor Malzemesi,2,9.4,2150.28,Express,False,WH-05
ORD-000419,2023-10-02,CUS-03450,Antalya,Bursa,Tekstil,3,3.69,1002.82,Express,False,WH-05
ORD-000420,2023-11-03,CUS-04062,Bursa,İzmir,Tekstil,1,0.94,287.99,Standard,False,WH-04
ORD-000421,2024-08-31,CUS-00056,Antalya,Antalya,Otomotiv Parça,1,9.88,2082.21,Express,False,WH-05
ORD-000422,2024-02-10,CUS-03607,Adana,Ankara,Ev & Yaşam,1,5.67,435.0,Standard,True,WH-06
ORD-000423,2023-12-09,CUS-04942,Adana,İzmir,Ev & Yaşam,1,6.72,536.23,Standard,True,WH-06
ORD-000424,2024-12-12,CUS-02615,Konya,İstanbul,Kitap/Kırtasiye,2,2.59,375.15,Standard,False,WH-07
ORD-000425,2023-10-26,CUS-02670,Bursa,Gaziantep,Otomotiv Parça,1,12.14,1922.29,Economy,False,WH-04
ORD-000426,2024-01-21,CUS-04852,Bursa,Ankara,Spor Malzemesi,1,3.61,470.92,Standard,False,WH-04
ORD-000427,2024-07-12,CUS-01718,Kocaeli,İstanbul,Oyuncak,1,2.64,330.76,Express,False,WH-08
ORD-000428,2024-03-24,CUS-04091,Konya,Trabzon,Tekstil,2,2.69,1092.02,Economy,False,WH-07
ORD-000429,2023-05-23,CUS-03467,İzmir,Adana,Mobilya,6,256.35,18446.76,Express,True,WH-03
ORD-000430,2024-01-22,CUS-04378,Konya,İstanbul,Ev & Yaşam,5,27.6,3021.95,Standard,True,WH-07
ORD-000431,2024-06-02,CUS-04399,Adana,Mersin,Spor Malzemesi,1,4.13,603.15,Economy,False,WH-06
ORD-000432,2024-08-31,CUS-02909,Bursa,Adana,Tekstil,1,1.24,606.6,Standard,False,WH-04
ORD-000433,2023-06-20,CUS-02717,Konya,Adana,Elektronik,1,3.26,4176.45,Standard,True,WH-07
ORD-000434,2024-03-16,CUS-03652,Bursa,İstanbul,Tekstil,1,0.96,424.73,Standard,False,WH-04
ORD-000435,2024-01-19,CUS-02826,İzmir,Ankara,Ev & Yaşam,1,5.24,739.54,Economy,True,WH-03
ORD-000436,2023-01-26,CUS-00951,Ankara,İzmir,Kozmetik,1,0.7,345.58,Standard,False,WH-02
ORD-000437,2023-05-26,CUS-04269,Bursa,Ankara,Kitap/Kırtasiye,1,1.92,117.75,Standard,False,WH-04
ORD-000438,2024-05-09,CUS-02613,Kocaeli,Ankara,Tekstil,1,1.23,401.69,Standard,False,WH-08
ORD-000439,2023-03-10,CUS-00896,Adana,Ankara,Tekstil,6,8.94,2959.18,Express,False,WH-06
ORD-000440,2024-11-24,CUS-02712,İzmir,Trabzon,Mobilya,4,154.73,9343.88,Standard,True,WH-03
ORD-000441,2024-07-27,CUS-01512,Konya,İzmir,Otomotiv Parça,1,14.76,1387.16,Express,False,WH-07
ORD-000442,2023-07-10,CUS-03683,Bursa,Adana,Spor Malzemesi,4,15.02,2645.68,Standard,False,WH-04
ORD-000443,2024-08-29,CUS-02281,Bursa,İzmir,Elektronik,3,8.7,9028.82,Standard,True,WH-04
ORD-000444,2024-12-21,CUS-02997,İzmir,Trabzon,Tekstil,1,1.04,481.39,Economy,False,WH-03
ORD-000445,2023-11-30,CUS-04324,Kocaeli,İstanbul,Tekstil,1,1.73,310.75,Standard,False,WH-08
ORD-000446,2024-10-16,CUS-02851,Ankara,Ankara,Spor Malzemesi,1,5.63,882.76,Economy,False,WH-02
ORD-000447,2023-12-27,CUS-04835,Antalya,Erzurum,Ev & Yaşam,1,8.09,913.8,Standard,True,WH-05
ORD-000448,2023-03-28,CUS-00959,Antalya,Konya,Kitap/Kırtasiye,1,1.33,78.91,Standard,False,WH-05
ORD-000449,2023-07-07,CUS-04886,Konya,Ankara,Gıda,1,8.5,249.87,Economy,False,WH-07
ORD-000450,2023-05-22,CUS-04546,İzmir,Antalya,Spor Malzemesi,1,4.2,1127.82,Express,False,WH-03
ORD-000451,2023-06-20,CUS-00440,Kocaeli,İzmir,Gıda,1,9.56,319.0,Standard,False,WH-08
ORD-000452,2024-01-03,CUS-04601,Konya,Kocaeli,Otomotiv Parça,9,120.29,18995.84,Express,False,WH-07
ORD-000453,2024-06-01,CUS-03637,Konya,Adana,Spor Malzemesi,1,3.9,657.74,Economy,False,WH-07
ORD-000454,2024-05-15,CUS-02393,Bursa,İstanbul,Ev & Yaşam,1,6.54,524.88,Express,True,WH-04
ORD-000455,2023-02-03,CUS-04634,Kocaeli,İstanbul,Oyuncak,1,1.58,329.1,Standard,False,WH-08
ORD-000456,2024-05-22,CUS-04450,Antalya,Bursa,Tekstil,1,1.28,543.77,Economy,False,WH-05
ORD-000457,2024-01-11,CUS-04476,Kocaeli,Bursa,Elektronik,1,1.91,2420.72,Economy,True,WH-08
ORD-000458,2023-08-12,CUS-02439,Bursa,Manisa,Tekstil,2,3.2,994.28,Economy,False,WH-04
